iteration,chain,λ,pzero,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
443,1,10.00044630991047,0.5062097750390799,-19658.24118374977,7.0,1.0,0.9466194386659126,-19658.24118374977,19658.353472546,-0.0010771618799481075,0.0983360221980547,2.0,0.0,0.6258153506910179,0.6258153506910179
444,1,10.041351537440438,0.5115206964877149,-19659.355032766045,3.0,1.0,0.7325669740078394,-19659.355032766045,19659.661593071905,0.39299192696853424,0.39904258972092066,2.0,0.0,0.6258153506910179,0.6258153506910179
445,1,9.989044733932582,0.5007989387938201,-19658.84645098762,7.0,1.0,0.997536246256527,-19658.84645098762,19659.14857124601,-0.28285156324272975,-0.39284700233474723,2.0,0.0,0.6258153506910179,0.6258153506910179
446,1,9.957783826608873,0.5029006311151195,-19658.750865466372,3.0,1.0,0.955157719748219,-19658.750865466372,19659.06002197324,0.06977990436280379,-0.11226074227306526,2.0,0.0,0.6258153506910179,0.6258153506910179
447,1,10.025984693456019,0.4973090277021701,-19660.15431139101,3.0,1.0,0.8611863583918241,-19660.15431139101,19660.68614023013,0.26700365302167484,0.26700365302167484,2.0,0.0,0.6258153506910179,0.6258153506910179
448,1,10.065214615528932,0.5154567835855158,-19661.1950768791,7.0,1.0,0.811829503958041,-19661.1950768791,19661.407728044822,0.5199815228552325,0.5199815228552325,2.0,0.0,0.6258153506910179,0.6258153506910179
449,1,9.955507579179743,0.5028780698626814,-19658.793703065883,7.0,1.0,0.9098677017019581,-19658.793703065883,19662.794421127117,-0.762219382722833,-0.763169592635677,2.0,0.0,0.6258153506910179,0.6258153506910179
450,1,9.91310631281197,0.5001528819324553,-19660.53518517482,3.0,1.0,0.6844449282427543,-19660.53518517482,19660.698360154038,0.7019192303196178,0.7019192303196178,2.0,0.0,0.6258153506910179,0.6258153506910179
451,1,10.071059785664627,0.503580462193279,-19659.920353736612,3.0,1.0,1.0,-19659.920353736612,19660.775372463704,-0.11222273979728925,-0.8128896072121279,2.0,0.0,0.6258153506910179,0.6258153506910179
452,1,10.041736531688178,0.5044841430878917,-19658.906753231466,3.0,1.0,1.0,-19658.906753231466,19659.74693942185,-0.4826832038088469,-0.4826832038088469,2.0,0.0,0.6258153506910179,0.6258153506910179
453,1,9.940291242718937,0.5030842567310685,-19659.097295691052,3.0,1.0,0.4564203482093822,-19659.097295691052,19661.029349433906,0.06725126205856213,1.5567638340326084,2.0,0.0,0.6258153506910179,0.6258153506910179
454,1,9.912619408914763,0.5075907082892316,-19659.80971268094,3.0,1.0,0.7553835474098434,-19659.80971268094,19660.565301687493,0.4106674663562444,0.505932268268225,1.0,0.0,0.6258153506910179,0.6258153506910179
455,1,9.871513140090887,0.507389954923914,-19661.846766356874,1.0,1.0,0.36442165513223523,-19661.846766356874,19662.61976905618,1.0094436885447067,1.0094436885447067,1.0,0.0,0.6258153506910179,0.6258153506910179
456,1,9.98086644266742,0.5048727746609323,-19658.297291170933,7.0,1.0,0.9835133344874899,-19658.297291170933,19660.208628025863,-1.7702824361185776,-1.7808477492108068,2.0,0.0,0.6258153506910179,0.6258153506910179
457,1,10.002846753305558,0.5061252046573042,-19658.253505372002,3.0,1.0,0.9758898334499418,-19658.253505372002,19658.351352277066,-0.008368972743483027,0.04016515248440555,2.0,0.0,0.6258153506910179,0.6258153506910179
458,1,9.97982815999011,0.4953270694946786,-19660.699845068397,3.0,1.0,0.4216963352693832,-19660.699845068397,19661.6868043434,0.4680297637496551,1.14692961212495,2.0,0.0,0.6258153506910179,0.6258153506910179
459,1,9.95601549184494,0.4981943320992126,-19659.8786996063,1.0,1.0,1.0,-19659.8786996063,19660.836061260576,-0.06904930068048998,-0.06904930068048998,1.0,0.0,0.6258153506910179,0.6258153506910179
460,1,10.027799316161179,0.507428715808333,-19658.563008407273,3.0,1.0,1.0,-19658.563008407273,19659.694303023804,-0.2493227271406795,-0.2850147068129445,2.0,0.0,0.6258153506910179,0.6258153506910179
461,1,9.97506956370086,0.49752789954804133,-19659.857742110882,3.0,1.0,0.7398350179333743,-19659.857742110882,19661.145011682525,0.16883959642291302,0.5012367685994832,1.0,0.0,0.6258153506910179,0.6258153506910179
462,1,9.96938314804311,0.5119307012535858,-19658.964540425182,7.0,1.0,0.693219402901079,-19658.964540425182,19662.98172389142,-0.15209034400322707,0.767937958065886,2.0,0.0,0.6258153506910179,0.6258153506910179
463,1,10.014352191673932,0.5127197794854529,-19659.152475120787,3.0,1.0,0.9347878644793091,-19659.152475120787,19659.999780270293,0.03569888221682049,0.17502887014779844,2.0,0.0,0.6258153506910179,0.6258153506910179
464,1,10.004184003533705,0.5065796052596616,-19658.260771016325,3.0,1.0,0.9911419671605816,-19658.260771016325,19659.342235381715,-0.19630035134105128,-0.19630035134105128,2.0,0.0,0.6258153506910179,0.6258153506910179
465,1,9.979473703938938,0.511302215345621,-19658.745747605364,3.0,1.0,0.9473578306288698,-19658.745747605364,19658.791309904725,0.09215234252042137,0.09215234252042137,2.0,0.0,0.6258153506910179,0.6258153506910179
466,1,9.979473703938938,0.511302215345621,-19658.745747605364,1.0,1.0,0.08566929608007186,-19658.745747605364,19661.942907905654,0.0,2.4572607896843692,1.0,0.0,0.6258153506910179,0.6258153506910179
467,1,10.004169506226658,0.49664382177793176,-19660.154568787417,7.0,1.0,0.7676197941035104,-19660.154568787417,19660.506194695245,0.2667459801923542,0.49465864939338644,2.0,0.0,0.6258153506910179,0.6258153506910179
468,1,10.004169506226658,0.49664382177793176,-19660.154568787417,1.0,1.0,0.4383453947203143,-19660.154568787417,19661.543497716288,0.0,0.8247481069447531,1.0,0.0,0.6258153506910179,0.6258153506910179
469,1,9.979386809865272,0.5029874666306026,-19658.49032575365,3.0,1.0,0.8909017801839251,-19658.49032575365,19660.73195567514,-0.3149070659237623,0.39644787500219536,2.0,0.0,0.6258153506910179,0.6258153506910179
470,1,10.015914743696252,0.5081386838441927,-19658.42735321807,7.0,1.0,0.9304125727867617,-19658.42735321807,19658.97596959916,0.020338998165243538,0.14396737472270615,2.0,0.0,0.6258153506910179,0.6258153506910179
471,1,9.967669940865518,0.5105746434239604,-19658.71960927902,3.0,1.0,0.7428498376288596,-19658.71960927902,19659.3180287714,0.05818604772139224,0.4753624718177889,2.0,0.0,0.6258153506910179,0.6258153506910179
472,1,9.921550358252757,0.5043291366042315,-19659.53162547573,3.0,1.0,0.7202614573689936,-19659.53162547573,19660.10138604848,0.48603496091163834,0.6056418005064188,2.0,0.0,0.6258153506910179,0.6258153506910179
473,1,10.062386071981386,0.5081488805200185,-19659.508217092676,3.0,1.0,1.0,-19659.508217092676,19660.14198387066,-0.010623850834235782,-0.04804648829303915,2.0,0.0,0.6258153506910179,0.6258153506910179
474,1,10.029485575020052,0.5090157855274813,-19658.710731040283,1.0,1.0,1.0,-19658.710731040283,19659.32240186539,-0.42402058695370215,-0.42402058695370215,1.0,0.0,0.6258153506910179,0.6258153506910179
475,1,9.996426989212557,0.5166286783036168,-19660.331546563175,3.0,1.0,0.8387996330365978,-19660.331546563175,19660.87152225736,0.20093655928576482,0.35891376686049625,2.0,0.0,0.6258153506910179,0.6258153506910179
476,1,9.996081405544723,0.514216952553425,-19659.45714473606,1.0,1.0,1.0,-19659.45714473606,19660.225263221164,-0.16606769313875702,-0.16606769313875702,1.0,0.0,0.6258153506910179,0.6258153506910179
477,1,9.963348657705295,0.5164550091632719,-19660.456742068,1.0,1.0,0.7784514431634677,-19660.456742068,19660.52536509953,0.2504486619545787,0.2504486619545787,1.0,0.0,0.6258153506910179,0.6258153506910179
478,1,10.020455518427003,0.5088875864887905,-19658.550290768195,3.0,1.0,1.0,-19658.550290768195,19660.49525005712,-0.361457604685711,-0.361457604685711,2.0,0.0,0.6258153506910179,0.6258153506910179
479,1,10.009881650937974,0.5058385675395306,-19658.308419038774,3.0,1.0,0.9953529230630553,-19658.308419038774,19658.62257843503,-0.08360807486315025,-0.08360807486315025,1.0,0.0,0.6258153506910179,0.6258153506910179
480,1,9.991787562273483,0.5035188884868091,-19658.38565456378,3.0,1.0,0.9872378871924813,-19658.38565456378,19658.466046543217,-0.010200896551396,0.03903852171060862,1.0,0.0,0.6258153506910179,0.6258153506910179
481,1,9.90562722344844,0.5076573845020805,-19660.10104386606,3.0,1.0,0.5918625612901738,-19660.10104386606,19660.452352075,0.8939293929761334,0.9867998687332147,1.0,0.0,0.6258153506910179,0.6258153506910179
482,1,9.949412986818965,0.5030721575734932,-19658.88626700301,3.0,1.0,0.9671354393256988,-19658.88626700301,19660.082445918117,-0.65931798931706,-0.673703807828133,2.0,0.0,0.6258153506910179,0.6258153506910179
483,1,10.03324613041969,0.5044457111592859,-19658.719142284834,3.0,1.0,0.4488711785290289,-19658.719142284834,19660.952118103687,-0.05524736103689065,1.7947712006753136,2.0,0.0,0.6258153506910179,0.6258153506910179
484,1,10.012234905368121,0.4995929485322688,-19659.245399943502,3.0,1.0,0.9549469337199875,-19659.245399943502,19659.593151682406,0.0005944247241131961,0.1445229513774393,2.0,0.0,0.6258153506910179,0.6258153506910179
485,1,9.996026716004401,0.5138575071952297,-19659.346783639645,7.0,1.0,0.994730814384755,-19659.346783639645,19659.398342326807,-0.011307809989375528,-0.21240519207640318,2.0,0.0,0.6258153506910179,0.6258153506910179
486,1,9.999732656042552,0.5114887038887261,-19658.76071666666,1.0,1.0,1.0,-19658.76071666666,19659.252495291526,-0.10777141751532326,-0.10777141751532326,1.0,0.0,0.6258153506910179,0.6258153506910179
487,1,10.01045327700968,0.5011917646431462,-19658.84551419297,7.0,1.0,0.9940822196331602,-19658.84551419297,19658.869115822436,0.03788556887229788,-0.0992373050430615,2.0,0.0,0.6258153506910179,0.6258153506910179
488,1,10.01045327700968,0.5011917646431462,-19658.84551419297,1.0,1.0,0.6994666979026797,-19658.84551419297,19659.537740431377,0.0,0.3574370944406837,1.0,0.0,0.6258153506910179,0.6258153506910179
489,1,10.082304586036276,0.501621941666214,-19660.683468325566,1.0,1.0,0.3873688721923327,-19660.683468325566,19660.859137079224,0.948377881799388,0.948377881799388,1.0,0.0,0.6258153506910179,0.6258153506910179
490,1,10.043355896054438,0.5132837796007046,-19659.829986083158,3.0,1.0,0.9656592439695459,-19659.829986083158,19661.047983874458,-0.5861613376146124,-0.7315018009940104,2.0,0.0,0.6258153506910179,0.6258153506910179
491,1,10.08966442424467,0.5016830008230915,-19661.010930397762,3.0,1.0,0.6297469741243766,-19661.010930397762,19661.989338654937,0.754550340341666,0.8698392161495576,2.0,0.0,0.6258153506910179,0.6258153506910179
492,1,9.894150701031814,0.4991761868920758,-19661.630286984364,3.0,1.0,0.9595085188890954,-19661.630286984364,19662.961566042428,0.12951028052339097,-0.5651581540769257,2.0,0.0,0.6258153506910179,0.6258153506910179
493,1,9.977472022636888,0.49646512168202034,-19660.238044791662,3.0,1.0,1.0,-19660.238044791662,19661.45768877479,-0.9764807139799814,-1.3534362693717412,2.0,0.0,0.6258153506910179,0.6258153506910179
494,1,9.976619524537977,0.4953105369252988,-19660.728727655413,1.0,1.0,0.9093229894931851,-19660.728727655413,19660.99855908622,0.0950549239423708,0.0950549239423708,1.0,0.0,0.6258153506910179,0.6258153506910179
495,1,10.00702509949546,0.5131964348261054,-19659.210027463334,7.0,1.0,0.9924212688694397,-19659.210027463334,19660.764820202734,-0.2882449701355654,-0.4655115385794488,2.0,0.0,0.6258153506910179,0.6258153506910179
496,1,9.967743456099663,0.5153142724109372,-19659.965109445442,1.0,1.0,0.8434072349750286,-19659.965109445442,19660.03656108823,0.1703053593628283,0.1703053593628283,1.0,0.0,0.6258153506910179,0.6258153506910179
497,1,10.01541810614748,0.5042610922723838,-19658.448939418355,7.0,1.0,0.8640705792937572,-19658.448939418355,19660.141972511592,-0.2919381077917933,0.3444929375727952,2.0,0.0,0.6258153506910179,0.6258153506910179
498,1,10.027013478030044,0.5041834961409121,-19658.623364410556,3.0,1.0,0.9510864395427907,-19658.623364410556,19658.707010888542,0.08524096645123791,0.08524096645123791,2.0,0.0,0.6258153506910179,0.6258153506910179
499,1,10.027013478030044,0.5041834961409121,-19658.623364410556,3.0,1.0,0.5113740680407727,-19658.623364410556,19661.336069238558,0.0,0.8684802530988236,2.0,0.0,0.6258153506910179,0.6258153506910179
500,1,10.027013478030044,0.5041834961409121,-19658.623364410556,1.0,1.0,0.1089123825293628,-19658.623364410556,19661.491381777138,0.0,2.2172115500034124,1.0,0.0,0.6258153506910179,0.6258153506910179
501,1,10.039705421411186,0.4975480421430227,-19660.34555152531,3.0,1.0,0.733684773125066,-19660.34555152531,19660.782410423188,0.407764906041848,0.407764906041848,2.0,0.0,0.6258153506910179,0.6258153506910179
502,1,9.94419814010495,0.5045345853756388,-19658.852286108096,3.0,1.0,1.0,-19658.852286108096,19660.370725345503,-0.2846306557985372,-0.5036355356314743,2.0,0.0,0.6258153506910179,0.6258153506910179
503,1,9.964931727245961,0.5061055969029825,-19658.402886064232,3.0,1.0,1.0,-19658.402886064232,19658.757715318774,-0.20306578748932225,-0.20306578748932225,2.0,0.0,0.6258153506910179,0.6258153506910179
504,1,10.018338974771957,0.503870460159875,-19658.521087077388,3.0,1.0,0.8334747455143016,-19658.521087077388,19658.885001618863,0.01890889331116341,0.2779619614848343,2.0,0.0,0.6258153506910179,0.6258153506910179
505,1,9.947783368504926,0.5086422300568663,-19658.805814301493,3.0,1.0,0.9105401647389616,-19658.805814301493,19658.910141435146,0.14977815497331903,0.14977815497331903,2.0,0.0,0.6258153506910179,0.6258153506910179
506,1,9.924519837320345,0.5031337752778091,-19659.556438334403,7.0,1.0,0.7847093010883471,-19659.556438334403,19660.27597304612,0.3395409417353221,0.43935514615441207,2.0,0.0,0.6258153506910179,0.6258153506910179
507,1,9.930213216812573,0.503261809734368,-19659.357743675693,1.0,1.0,1.0,-19659.357743675693,19659.96211670501,-0.09354454557251302,-0.09354454557251302,1.0,0.0,0.6258153506910179,0.6258153506910179
508,1,9.930213216812573,0.503261809734368,-19659.357743675693,1.0,1.0,0.7225643245601634,-19659.357743675693,19660.174576390033,0.0,0.3249488324254344,1.0,0.0,0.6258153506910179,0.6258153506910179
509,1,9.930213216812573,0.503261809734368,-19659.357743675693,7.0,1.0,0.3879665491848417,-19659.357743675693,19664.75271785389,0.0,3.705143402770773,2.0,0.0,0.6258153506910179,0.6258153506910179
510,1,9.948302302060592,0.5051325467309109,-19658.72259595322,1.0,1.0,1.0,-19658.72259595322,19659.337084630493,-0.26532102967757965,-0.26532102967757965,1.0,0.0,0.6258153506910179,0.6258153506910179
511,1,9.948302302060592,0.5051325467309109,-19658.72259595322,1.0,1.0,0.303058415779349,-19658.72259595322,19660.208687736682,0.0,1.1938297007036454,1.0,0.0,0.6258153506910179,0.6258153506910179
512,1,10.033775865962586,0.5086831365208722,-19658.761779684824,7.0,1.0,0.56055332209404,-19658.761779684824,19660.475993001546,-0.017533696423924994,1.478394374888012,2.0,0.0,0.6258153506910179,0.6258153506910179
513,1,10.044496420161378,0.5025124789368227,-19659.2033787981,3.0,1.0,0.8305642671450487,-19659.2033787981,19660.003434777132,0.1615963422191271,0.27699206960824085,1.0,0.0,0.6258153506910179,0.6258153506910179
514,1,10.127355777341878,0.5005123042742907,-19663.404759023935,1.0,1.0,0.13620782617204316,-19663.404759023935,19663.756233040007,1.9935734260361642,1.9935734260361642,1.0,0.0,0.6258153506910179,0.6258153506910179
515,1,10.04199717381438,0.5066172181294746,-19658.84262119901,3.0,1.0,1.0,-19658.84262119901,19662.037427658914,-2.081601310052065,-2.081601310052065,1.0,0.0,0.6258153506910179,0.6258153506910179
516,1,10.03744665035014,0.5142149529575466,-19659.963828235566,3.0,1.0,0.7981477122582733,-19659.963828235566,19660.83709463555,0.1793145895935595,0.3427374375569343,2.0,0.0,0.6258153506910179,0.6258153506910179
517,1,10.092535324380187,0.5127242230363855,-19661.515176449622,1.0,1.0,0.40164557603825657,-19661.515176449622,19662.175769768462,0.9121852308926464,0.9121852308926464,1.0,0.0,0.6258153506910179,0.6258153506910179
518,1,9.892062866521627,0.5086310868805541,-19660.79879992624,3.0,1.0,1.0,-19660.79879992624,19661.65311924304,-0.14671058238309342,-1.2913624111752142,2.0,0.0,0.6258153506910179,0.6258153506910179
519,1,10.034364000226041,0.5080871866067425,-19658.726104443835,3.0,1.0,0.9304851121193151,-19658.726104443835,19661.269526741573,-1.024473060038872,-1.024473060038872,2.0,0.0,0.6258153506910179,0.6258153506910179
520,1,10.034364000226041,0.5080871866067425,-19658.726104443835,1.0,1.0,0.4333817368681587,-19658.726104443835,19659.943632829276,0.0,0.8361363299736695,1.0,0.0,0.6258153506910179,0.6258153506910179
521,1,9.948438194202533,0.5080438302152737,-19658.744488841032,3.0,1.0,0.4574685274860761,-19658.744488841032,19660.657526174262,0.02544460150966188,1.6410355201114726,2.0,0.0,0.6258153506910179,0.6258153506910179
522,1,10.035427472663619,0.5135818974797172,-19659.728943599457,3.0,1.0,0.8951544184046503,-19659.728943599457,19660.125741956195,0.18593580233937246,0.18593580233937246,2.0,0.0,0.6258153506910179,0.6258153506910179
523,1,10.06143961219284,0.5031396066185516,-19659.622666128835,3.0,1.0,0.7038394114139503,-19659.622666128835,19662.095363703465,0.20547715347493067,0.6032777766231447,1.0,0.0,0.6258153506910179,0.6258153506910179
524,1,10.092497998202258,0.5059349434333339,-19660.711389445096,3.0,1.0,0.6793352226701744,-19660.711389445096,19661.543431345875,0.612461180666287,0.6794389903479896,1.0,0.0,0.6258153506910179,0.6258153506910179
525,1,10.028879351237968,0.5051802600462857,-19658.588921118353,1.0,1.0,1.0,-19658.588921118353,19659.83200724482,-1.0739196706235816,-1.0739196706235816,1.0,0.0,0.6258153506910179,0.6258153506910179
526,1,10.028879351237968,0.5051802600462857,-19658.588921118353,1.0,1.0,0.08288979889891887,-19658.588921118353,19661.232999254218,0.0,2.490243277501577,1.0,0.0,0.6258153506910179,0.6258153506910179
527,1,9.954928772170874,0.5020627022795883,-19658.931580284006,3.0,1.0,0.9710225067594639,-19658.931580284006,19659.138418934865,0.06522672271603369,0.06522672271603369,2.0,0.0,0.6258153506910179,0.6258153506910179
528,1,9.927318199669976,0.5064864166943555,-19659.25490018879,3.0,1.0,0.8127008488013275,-19659.25490018879,19659.926793171722,0.2747359142922505,0.38812167192736524,1.0,0.0,0.6258153506910179,0.6258153506910179
529,1,9.968751065617843,0.5095904005024424,-19658.560944706758,3.0,1.0,0.9334581633892336,-19658.560944706758,19659.905561488187,-0.4083538303275418,-0.4083538303275418,2.0,0.0,0.6258153506910179,0.6258153506910179
